contig_id,proteins
Salmonella~phage~bastian,167
Salmonella~phage~bering,202
Salmonella~phage~birk,74
Salmonella~phage~bombadil,161
Salmonella~phage~dinky,204
Salmonella~phage~epsilon34,73
Salmonella~phage~f18SE,53
Salmonella~phage~faergetype,161
Salmonella~phage~fuchur,165
Salmonella~phage~heyday,187
Salmonella~phage~maane,204
Salmonella~phage~moki,210
Salmonella~phage~oldekolle,157
Salmonella~phage~oselot,171
Salmonella~phage~pertopsoe,202
Salmonella~phage~phSE-2,83
Salmonella~phage~phiSG-JL2,55
Salmonella~phage~rabagast,188
Salmonella~phage~rokbiter,163
Salmonella~phage~slyngel,80
Salmonella~phage~vB_SPuM_SP116,126
Salmonella~phage~vB_SemP_Emek,70
Salmonella~phage~vB_SenS_AG11,66
Salmonella~phage~vB_SenS_PHB07,87
Salmonella~phage~vB_SenS_SB13,207
Salmonella~phage~vB_SenS_Sasha,81
Salmonella~phage~vB_SnwM_CGG4-1,259
Salmonella~phage~vB_SosS_Oslo,79
Salmonella~phage~vB_SpuP_Spp16,53
Salmonella~phage~wksl3,64
Salmonella~phage~yarpen,69
Salmonella~virus~VSe12,166
Serratia~phage~2050H2,43
Serratia~phage~2050HW,363
Serratia~phage~BF,549
Serratia~phage~CHI14,275
Serratia~phage~Eta,69
Serratia~phage~MTx,103
Serratia~phage~Moabite,338
Serratia~phage~Muldoon,256
Serratia~phage~MyoSmar,105
Serratia~phage~PS2,275
Serratia~phage~Parlo,87
Serratia~phage~SM9-3Y,48
Serratia~phage~phiMAM1,198
Serratia~phage~vB_SmaA_3M,201
Shewanella~sp.~phage~1/4,235
Shewanella~sp.~phage~1/40,236
Shewanella~sp.~phage~1/41,69
Shewanella~sp.~phage~1/44,75
Shewanella~sp.~phage~3/49,70
Shigella~phage~75/02~Stx,76
Shigella~phage~EP23,57
Shigella~phage~HRP29,53
Shigella~phage~JK16,84
Shigella~phage~MK-13,207
Shigella~phage~POCJ13,79
Shigella~phage~SFN6B,49
Shigella~phage~SFPH2,49
Shigella~phage~SH6,82
Shigella~phage~SHBML-50-1,265
Shigella~phage~SHFML-11,269
Shigella~phage~SHFML-26,269
Shigella~phage~SHSML-45,139
Shigella~phage~SHSML-52-1,269
Shigella~phage~SP18,285
Shigella~phage~SSP1,176
Shigella~phage~Sd1,73
Shigella~phage~Sf12,74
Shigella~phage~Sf13,132
Shigella~phage~Sf14,131
Shigella~phage~Sf17,138
Shigella~phage~Sf21,266
Shigella~phage~Sf22,267
Shigella~phage~Sf24,271
Shigella~phage~SfII,58
Shigella~phage~SfIV,54
Shigella~phage~Sfin-1,81
Shigella~phage~Shf125875,267
Shigella~phage~Shfl2,365
Shigella~phage~Ss-VASD,74
Shigella~phage~VB_Ship_A7,43
Shigella~phage~pSb-1,103
Shigella~phage~pSf-1,94
Shigella~phage~pSf-2,83
Shigella~phage~pSs-1,266
Shigella~phage~vB_SflS-ISF001,78
Shigella~phage~vB_SsoS-ISF002,76
Shigella~phage~vB_SsoS_008,83
Shigella~virus~2019SD1,76
Shigella~virus~Sfin-3,84
Sinorhizobium~phage~PBC5,83
Sinorhizobium~phage~ort11,103
Sinorhizobium~phage~phiLM21,72
Sinorhizobium~phage~phiM12,377
Sinorhizobium~phage~phiM7,361
Sinorhizobium~phage~phiM9,271
Sinorhizobium~phage~phiN3,402
Sodalis~phage~phiSG1,47
Sphingobium~phage~Lacusarx,196
Sphingomonas~phage~PAU,295
Staphylococcus~phage~23MRA,66
Staphylococcus~phage~2638A,57
Staphylococcus~phage~3~AJ-2017,64
Staphylococcus~phage~3MRA,66
Staphylococcus~phage~66,27
Staphylococcus~phage~676Z,233
Staphylococcus~phage~6ec,142
Staphylococcus~phage~812,221
Staphylococcus~phage~A3R,212
Staphylococcus~phage~A5W,232
Staphylococcus~phage~Andhra,20
Staphylococcus~phage~B166,64
Staphylococcus~phage~B236,67
Staphylococcus~phage~BP39,20
Staphylococcus~phage~CNPx,69
Staphylococcus~phage~CSA13,18
Staphylococcus~phage~DW2,62
Staphylococcus~phage~Fi200W,233
Staphylococcus~phage~GRCS,21
Staphylococcus~phage~IME-SA1,209
Staphylococcus~phage~IME-SA118,204
Staphylococcus~phage~IME-SA119,209
Staphylococcus~phage~IME-SA2,212
Staphylococcus~phage~IME-SA4,62
Staphylococcus~phage~IME1361_01,67
Staphylococcus~phage~JD007,217
Staphylococcus~phage~JS01,66
Staphylococcus~phage~MCE-2014,204
Staphylococcus~phage~MSA6,232
Staphylococcus~phage~P108,226
Staphylococcus~phage~P1105,69
Staphylococcus~phage~P282,68
Staphylococcus~phage~P4W,232
Staphylococcus~phage~P630,64
Staphylococcus~phage~P954,69
Staphylococcus~phage~Pabna,21
Staphylococcus~phage~ROSA,74
Staphylococcus~phage~S24-1,21
Staphylococcus~phage~SA1,109
Staphylococcus~phage~SA1014ruMSSAST7,64
Staphylococcus~phage~SA12,58
Staphylococcus~phage~SA13,62
Staphylococcus~phage~SA5,198
Staphylococcus~phage~SA7,53
Staphylococcus~phage~SA780ruMSSAST101,65
Staphylococcus~phage~SA97,54
Staphylococcus~phage~SAP-2,20
Staphylococcus~phage~SCH1,21
Staphylococcus~phage~SLPW,20
Staphylococcus~phage~SMSAP5,42
Staphylococcus~phage~SPbeta-like,156
Staphylococcus~phage~SpaA1,63
Staphylococcus~phage~St~134,21
Staphylococcus~phage~StB12,74
Staphylococcus~phage~StB20,65
Staphylococcus~phage~StB20-like,59
Staphylococcus~phage~StB27,53
Staphylococcus~phage~Staph1N,232
Staphylococcus~phage~Stau2,177
Staphylococcus~phage~StauST398-1,69
Staphylococcus~phage~StauST398-2,62
Staphylococcus~phage~StauST398-3,69
Staphylococcus~phage~StauST398-4,65
Staphylococcus~phage~StauST398-5,65
Staphylococcus~phage~TEM123,43
Staphylococcus~phage~Team1,217
Staphylococcus~phage~YMC/09/04/R1988,62
Staphylococcus~phage~phi2958PVL,60
Staphylococcus~phage~phiBU01,46
Staphylococcus~phage~phiIBB-SEP1,200
Staphylococcus~phage~phiIPLA-C1C,203
Staphylococcus~phage~phiIPLA-RODI,213
Staphylococcus~phage~phiJB,70
Staphylococcus~phage~phiNM3,65
Staphylococcus~phage~phiPVL-CN125,65
Staphylococcus~phage~phiRS7,62
Staphylococcus~phage~phiSA_BS1,200
Staphylococcus~phage~phiSA_BS2,209
Staphylococcus~phage~phiSa119,68
Staphylococcus~phage~phiSa2wa_st22,53
Staphylococcus~phage~tp310-1,59
Staphylococcus~phage~tp310-2,67
Staphylococcus~phage~tp310-3,58
Staphylococcus~phage~vB_SauM_Remus,174
Staphylococcus~phage~vB_SauM_Romulus,164
Staphylococcus~phage~vB_SauP_phiAGO1.3,20
Staphylococcus~phage~vB_SauS_phi2,61
Staphylococcus~phage~vB_SepS_SEP9,129
Staphylococcus~phage~vB_SpsS_QT1,60
Staphylococcus~phage~vB_SscM-1,203
Staphylococcus~prophage~phiPV83,65
Stenotrophomonas~phage~IME13,178
Stenotrophomonas~phage~IME15,45
Stenotrophomonas~phage~Mendera,286
Stenotrophomonas~phage~Moby,271
Stenotrophomonas~phage~Pokken,93
Stenotrophomonas~phage~S1,48
Stenotrophomonas~phage~Smp131,46
Stenotrophomonas~phage~YB07,257
Stenotrophomonas~phage~vB_SmaS-DLP_2,58
Stenotrophomonas~phage~vB_SmaS_DLP_5,149
Streptococcus~phage~5093,48
Streptococcus~phage~A25,46
Streptococcus~phage~APCM01,37
Streptococcus~phage~DCC1738,56
Streptococcus~phage~Dp-1,72
Streptococcus~phage~IC1,49
Streptococcus~phage~K13,53
Streptococcus~phage~M102,41
Streptococcus~phage~M102AD,40
Streptococcus~phage~P9,53
Streptococcus~phage~PH10,54
Streptococcus~phage~PH15,60
Streptococcus~phage~SM1,56
Streptococcus~phage~SMP,48
Streptococcus~phage~SpSL1,50
Streptococcus~phage~Str-PAP-1,57
Streptococcus~phage~T12,65
Streptococcus~phage~YMC-2011,55
Streptococcus~phage~phi3396,64
Streptococcus~phage~phiARI0004,48
Streptococcus~phage~phiARI0031,51
Streptococcus~phage~phiARI0131-1,53
Streptococcus~phage~phiARI0131-2,37
Streptococcus~phage~phiARI0460-1,51
Streptococcus~phage~phiARI0462,51
Streptococcus~phage~phiARI0468-1,48
Streptococcus~phage~phiARI0468-2,49
Streptococcus~phage~phiARI0468-4,49
Streptococcus~phage~phiARI0746,42
Streptococcus~phage~phiARI0923,35
Streptococcus~phage~phiNJ2,55
Streptococcus~virus~9871,49
Streptococcus~virus~9872,49
Streptococcus~virus~9873,48
Streptococcus~virus~9874,48
Streptomyces~phage~Aaronocolus,73
Streptomyces~phage~AbbeyMikolon,59
Streptomyces~phage~Amela,75
Streptomyces~phage~Annadreamy,229
Streptomyces~phage~Attoomi,53
Streptomyces~phage~Austintatious,53
Streptomyces~phage~BRock,188
Streptomyces~phage~BillNye,217
Streptomyces~phage~Bing,87
Streptomyces~phage~Blueeyedbeauty,240
Streptomyces~phage~Caliburn,72
Streptomyces~phage~Comrade,229
Streptomyces~phage~Danzina,76
Streptomyces~phage~Darolandstone,55
Streptomyces~phage~DrGrey,82
Streptomyces~phage~FlowerPower,66
Streptomyces~phage~Gilson,231
Streptomyces~phage~Hiyaa,124
Streptomyces~phage~Hydra,76
Streptomyces~phage~Ididsumtinwong,55
Streptomyces~phage~Immanuel3,62
Streptomyces~phage~Izzy,75
Streptomyces~phage~JXY1,72
Streptomyces~phage~Jay2Jay,235
Streptomyces~phage~Karimac,241
Streptomyces~phage~Lannister,73
Streptomyces~phage~Lika,75
Streptomyces~phage~Lilbooboo,55
Streptomyces~phage~LukeCage,248
Streptomyces~phage~Manuel,63
Streptomyces~phage~Mildred21,234
Streptomyces~phage~Nanodon,75
Streptomyces~phage~NootNoot,221
Streptomyces~phage~PapayaSalad,54
Streptomyces~phage~Paradiddles,216
Streptomyces~phage~Peebs,226
Streptomyces~phage~Picard,56
Streptomyces~phage~R4,86
Streptomyces~phage~Raleigh,53
Streptomyces~phage~Rima,87
Streptomyces~phage~Rowa,62
Streptomyces~phage~SF1,52
Streptomyces~phage~SF3,90
Streptomyces~phage~SV1,55
Streptomyces~phage~Samisti12,226
Streptomyces~phage~Scap1,56
Streptomyces~phage~StarPlatinum,251
Streptomyces~phage~Sujidade,77
Streptomyces~phage~TP1604,71
Streptomyces~phage~VWB,61
Streptomyces~phage~Vash,54
Streptomyces~phage~WRightOn,64
Streptomyces~phage~Wofford,236
Streptomyces~phage~YDN12,70
Streptomyces~phage~Yaboi,242
Streptomyces~phage~Zemlya,76
Streptomyces~phage~mu1/6,52
Streptomyces~phage~phiCAM,72
Streptomyces~phage~phiELB20,81
Streptomyces~phage~phiHau3,72
Streptomyces~phage~phiSAJS1,76
Streptomyces~phage~phiSASD1,43
Streptomyces~virus~TG1,54
Stx~converting~phage~vB_EcoS_P27,88
Stx~converting~phage~vB_EcoS_ST2-8624,87
Stx1~converting~phage~AU5Stx1,85
Stx1~converting~phage~AU6Stx1,75
Stx2-converting~phage~1717,77
Stx2-converting~phage~86,81
Sulfitobacter~phage~NYA-2014a,71
Sulfitobacter~phage~pCB2047-A,72
Sulfitobacter~phage~pCB2047-C,73
Synechococcus~T7-like~virus~S-TIP37,56
Synechococcus~phage~Bellamy,269
Synechococcus~phage~S-B28,55
Synechococcus~phage~S-CBP1,50
Synechococcus~phage~S-CBP2,53
Synechococcus~phage~S-CBP3,51
Synechococcus~phage~S-CBP4,94
Synechococcus~phage~S-CBP42,51
Synechococcus~phage~S-CBS1,43
Synechococcus~phage~S-CBS2,102
Synechococcus~phage~S-CBS3,46
Synechococcus~phage~S-CBS4,105
Synechococcus~phage~S-CBWM1,178
Synechococcus~phage~S-CRM01,297
Synechococcus~phage~S-MbCM100,210
Synechococcus~phage~S-PM2,244
Synechococcus~phage~S-RIM2~R1_1999,210
Synechococcus~phage~S-RIM8~A.HR1,211
Synechococcus~phage~S-RSM4,237
Synechococcus~phage~S-SM1,234
Synechococcus~phage~S-SM2,267
Synechococcus~phage~S-SSM5,225
Synechococcus~phage~S-SSM7,319
Synechococcus~phage~S-ShM2,230
Synechococcus~phage~S-T4,225
Synechococcus~phage~Syn19,215
Synechococcus~phage~metaG-MbCM1,234
Synechococcus~phage~syn9,226
Thalassomonas~phage~BA3,47
Thermus~phage~TMA,167
Thermus~phage~phiYS40,169
Tsukamurella~phage~TIN2,107
Tsukamurella~phage~TIN3,109
Tsukamurella~phage~TIN4,109
Tsukamurella~phage~TPA2,78
Tsukamurella~phage~TPA4,84
Vibrio~phage~1.026.O._10N.222.49.C7,107
Vibrio~phage~1.097.O._10N.286.49.B3,98
Vibrio~phage~1.169.O._10N.261.52.B1,85
Vibrio~phage~1.188.A._10N.286.51.A6,86
Vibrio~phage~1.202.O._10N.222.45.E8,42
Vibrio~phage~1.204.O._10N.222.46.F12,55
Vibrio~phage~1.224.A._10N.261.48.B1,85
Vibrio~phage~1.261.O._10N.286.51.A7,82
Vibrio~phage~2~TSL-2019,217
Vibrio~phage~AS51,34
Vibrio~phage~Aphrodite1,198
Vibrio~phage~CHOED,91
Vibrio~phage~CP-T1,70
Vibrio~phage~Ceto,195
Vibrio~phage~ICP1,232
Vibrio~phage~ICP2,72
Vibrio~phage~ICP2_2013_A_Haiti,57
Vibrio~phage~ICP3,54
Vibrio~phage~J2,48
Vibrio~phage~JA-1,79
Vibrio~phage~JSF10,149
Vibrio~phage~JSF12,152
Vibrio~phage~JSF3,112
Vibrio~phage~JSF7,49
Vibrio~phage~KVP40,381
Vibrio~phage~N4,47
Vibrio~phage~PVA1,21
Vibrio~phage~QH,48
Vibrio~phage~SHOU24,96
Vibrio~phage~SIO-2,115
Vibrio~phage~Thalassa,203
Vibrio~phage~USC-1,210
Vibrio~phage~VAP7,192
Vibrio~phage~VCO139,79
Vibrio~phage~VEN,55
Vibrio~phage~VH7D,327
Vibrio~phage~VHML,57
Vibrio~phage~VP2,47
Vibrio~phage~VP4B,209
Vibrio~phage~VP5,48
Vibrio~phage~VP93,44
Vibrio~phage~VPUSM~8,43
Vibrio~phage~ValKK3,390
Vibrio~phage~Vc1,44
Vibrio~phage~Vp670,49
Vibrio~phage~VpKK5,80
Vibrio~phage~VvAW1,40
Vibrio~phage~X29,67
Vibrio~phage~YC,195
Vibrio~phage~henriette~12B8,154
Vibrio~phage~nt-1,405
Vibrio~phage~pVp-1,157
Vibrio~phage~phi~1,110
Vibrio~phage~phi~3,156
Vibrio~phage~phi-A318,46
Vibrio~phage~phiVC8,48
Vibrio~phage~qdvp001,227
Vibrio~phage~vB_ValM-yong1,48
Vibrio~phage~vB_VchM-138,67
Vibrio~phage~vB_VchM_Kuja,186
Vibrio~phage~vB_VpS_PG07,157
Vibrio~phage~vB_VpaM_MAR,62
Vibrio~phage~vB_VpaP_KF1,46
Vibrio~phage~vB_VpaP_KF2,48
Vibrio~phage~vB_VpaS_MAR10,107
Vibriophage~VP4,31
Weissella~phage~WCP30,35
Weissella~phage~phiYS61,48
Xanthomonas~phage~Carpasina,86
Xanthomonas~phage~RiverRider,90
Xanthomonas~phage~XAJ24,53
Xanthomonas~phage~Xp15,84
Xanthomonas~phage~f20-Xaj,53
Xanthomonas~phage~f30-Xaj,53
Xanthomonas~phage~phi~Xc10,54
Xanthomonas~phage~vB_XveM_DIBBI,81
Xanthomonas~virus~XcP1,81
Xylella~phage~Paz,51
Xylella~phage~Prado,52
Xylella~phage~Xfas53,45
Yersinia~phage~Berlin,49
Yersinia~phage~PST,271
Yersinia~phage~PY54,67
Yersinia~phage~PYPS50,44
Yersinia~phage~Yep-phi,45
Yersinia~phage~Yepe2,48
Yersinia~phage~YpP-Y,46
Yersinia~phage~YpsP-G,52
Yersinia~phage~fHe-Yen3-01,56
Yersinia~phage~phiR1-37,367
Yersinia~phage~phiYe-F10,46
Yersinia~phage~phiYeO3-12,59
Yersinia~phage~vB_YenM_TG1,262
Yersinia~phage~vB_YenP_AP10,47
Yersinia~phage~vB_YenP_AP5,45
Yersinia~phage~vB_YenP_ISAO8,46
